species,site,leaf_age,herbivory_type,side,habitat,individual,herbivory_percentage_median,herbivory_percentage_mean
BER_ZEY,S19,old,chew_perc,up,Savanna,1,0.035938904,1.0808465215454546
BER_ZEY,S19,old,chew_perc,up,Savanna,2,0.023150454,0.3433763844
BER_ZEY,S19,old,chew_perc,up,Savanna,3,10.5780413075,26.326740041166666
BER_ZEY,S19,young,sap_min_perc,up,Savanna,1,0.045819015,0.7641918369090909
BER_ZEY,S19,young,sap_min_perc,up,Savanna,2,0.126386616,2.0003727764
BER_ZEY,S19,young,sap_min_perc,up,Savanna,3,0.0293685755,4.951646229166666
BER_ZEY,S19,young,chew_perc,up,Savanna,1,0,0.117211174
BER_ZEY,S19,young,chew_perc,up,Savanna,2,0.024322603999999998,0.6937579576
BER_ZEY,S19,young,chew_perc,up,Savanna,3,0.014684288,2.2276909904166664
BER_ZEY,S21,old,sap_min_perc,low,Savanna,1,6.063362134,10.012660399
BER_ZEY,S21,old,sap_min_perc,up,Savanna,1,2.286682194,2.7463895288666667
BER_ZEY,S21,old,chew_perc,low,Savanna,1,19.41798942,19.470705689
BER_ZEY,S21,old,chew_perc,up,Savanna,1,2.155932203,12.205328355133332
BER_ZEY,S21,young,sap_min_perc,up,Savanna,1,0.01572327050000625,1.6317924057500015
BER_ZEY,S21,young,chew_perc,up,Savanna,1,0.044430620000000004,1.624488459625
BER_ZEY,S22,old,sap_min_perc,low,Savanna,1,39.88768861,41.199020415999996
BER_ZEY,S22,old,sap_min_perc,low,Savanna,2,39.716657385000005,39.075214931
BER_ZEY,S22,old,sap_min_perc,low,Savanna,3,47.63570661,39.669964418333336
BER_ZEY,S22,old,sap_min_perc,up,Savanna,1,41.946274645,41.427871237
BER_ZEY,S22,old,sap_min_perc,up,Savanna,2,44.03865652,43.066423131
BER_ZEY,S22,old,sap_min_perc,up,Savanna,3,48.09218586,38.279963741
BER_ZEY,S22,old,chew_perc,low,Savanna,1,40.87791495,41.882751972
BER_ZEY,S22,old,chew_perc,low,Savanna,2,41.988952515,43.2690468
BER_ZEY,S22,old,chew_perc,low,Savanna,3,49.52819499,48.63492360666667
BER_ZEY,S22,old,chew_perc,up,Savanna,1,43.67956671,42.353625922
BER_ZEY,S22,old,chew_perc,up,Savanna,2,47.023442865,46.243732857
BER_ZEY,S22,old,chew_perc,up,Savanna,3,49.529161935000005,48.745740659
BER_ZEY,S22,young,sap_min_perc,up,Savanna,1,0,10.06729029875
BER_ZEY,S22,young,sap_min_perc,up,Savanna,2,45.92427617,43.087806676666666
BER_ZEY,S22,young,sap_min_perc,up,Savanna,3,0,0
BER_ZEY,S22,young,chew_perc,up,Savanna,1,43.036598479999995,40.40697545
BER_ZEY,S22,young,chew_perc,up,Savanna,2,49.44690265,46.48285710133333
BER_ZEY,S22,young,chew_perc,up,Savanna,3,49.98836147,49.985481616
BER_ZEY,S24,old,sap_min_perc,low,Savanna,1,0.240545236,0.534945596
BER_ZEY,S24,old,sap_min_perc,up,Savanna,1,0.830306175,1.0034695492666668
BER_ZEY,S24,old,chew_perc,low,Savanna,1,0.494454096,4.4531609402
BER_ZEY,S24,old,chew_perc,up,Savanna,1,0.934094447,3.014736727
BER_ZEY,S24,young,sap_min_perc,up,Savanna,1,0.957919945,0.9000590954000001
BER_ZEY,S24,young,chew_perc,up,Savanna,1,1.227722772,1.9850115458
BER_ZEY,S25,old,sap_min_perc,low,Savanna,1,0.3781289605,0.503716727
BER_ZEY,S25,old,sap_min_perc,low,Savanna,2,0.7640948654999999,0.8370895195
BER_ZEY,S25,old,sap_min_perc,low,Savanna,3,0.450676014,0.6520138204
BER_ZEY,S25,old,sap_min_perc,up,Savanna,1,0.6162280234999999,0.7994734956428571
BER_ZEY,S25,old,sap_min_perc,up,Savanna,2,0.762051546,1.0031154705263166
BER_ZEY,S25,old,sap_min_perc,up,Savanna,3,0.77315479,0.8041066219411764
BER_ZEY,S25,old,chew_perc,low,Savanna,1,2.5972153755000003,3.740742699
BER_ZEY,S25,old,chew_perc,low,Savanna,2,0.7186507545,1.3095879395
BER_ZEY,S25,old,chew_perc,low,Savanna,3,3.441502989,4.7371721032
BER_ZEY,S25,old,chew_perc,up,Savanna,1,0.3492785195,2.9792795035
BER_ZEY,S25,old,chew_perc,up,Savanna,2,0.206782465,2.053271917631579
BER_ZEY,S25,old,chew_perc,up,Savanna,3,0.22755482,0.9667443729411764
BER_ZEY,S25,young,sap_min_perc,up,Savanna,1,1.541425819,1.8768512258
BER_ZEY,S25,young,sap_min_perc,up,Savanna,2,0.10270149749999999,0.30164095616666836
BER_ZEY,S25,young,sap_min_perc,up,Savanna,3,0.0221031015,0.315699135875
BER_ZEY,S25,young,chew_perc,up,Savanna,1,2.25285312,5.5806770262
BER_ZEY,S25,young,chew_perc,up,Savanna,2,0.0832848945,0.156638778
BER_ZEY,S25,young,chew_perc,up,Savanna,3,0.14358833199999999,0.798865575
BER_ZEY,S27,old,sap_min_perc,low,Savanna,1,0.508725313,1.3861923075
BER_ZEY,S27,old,sap_min_perc,up,Savanna,1,0.3167048065,0.27717662
BER_ZEY,S27,old,chew_perc,low,Savanna,1,5.697022011,10.1360230315
BER_ZEY,S27,old,chew_perc,up,Savanna,1,0.0602285105,0.9696949382
BER_ZEY,S27,young,sap_min_perc,up,Savanna,1,0.4491013095,0.5543163921666667
BER_ZEY,S27,young,chew_perc,up,Savanna,1,0.061320852499999995,0.13048007849999999
BER_ZEY,S30,old,sap_min_perc,low,Savanna,1,3.149238389,3.5604106322
BER_ZEY,S30,old,sap_min_perc,low,Savanna,2,0.096813231,0.126651554
BER_ZEY,S30,old,sap_min_perc,up,Savanna,1,4.358315923999999,5.25771250775
BER_ZEY,S30,old,sap_min_perc,up,Savanna,2,1.2212717745,1.21365902725
BER_ZEY,S30,old,chew_perc,low,Savanna,1,7.176899355,8.643085192
BER_ZEY,S30,old,chew_perc,low,Savanna,2,3.89748122,6.0150381618
BER_ZEY,S30,old,chew_perc,up,Savanna,1,11.429577625,12.69210556
BER_ZEY,S30,old,chew_perc,up,Savanna,2,1.3855716755,2.638279939125
BER_ZEY,S30,young,sap_min_perc,up,Savanna,1,2.576853526,2.949585291
BER_ZEY,S30,young,sap_min_perc,up,Savanna,2,0.850740075,0.9893079356
BER_ZEY,S30,young,chew_perc,up,Savanna,1,5.290697674,10.827275064090909
BER_ZEY,S30,young,chew_perc,up,Savanna,2,3.911597888,4.2143802004
BER_ZEY,S4,old,sap_min_perc,low,Savanna,1,0.38919845350000004,0.5031425191666666
BER_ZEY,S4,old,sap_min_perc,up,Savanna,1,0.2793399065,0.8232215681428572
BER_ZEY,S4,old,chew_perc,low,Savanna,1,0.017709228,0.34984449816666663
BER_ZEY,S4,old,chew_perc,up,Savanna,1,0.1277953265,0.9050557115
BER_ZEY,S4,young,sap_min_perc,up,Savanna,1,0.132180571,0.629332160875
BER_ZEY,S4,young,chew_perc,up,Savanna,1,0.02454624,0.9061147507499999
BER_ZEY,S46,old,sap_min_perc,low,Savanna,2,0.220345459,0.2521398615
BER_ZEY,S46,old,sap_min_perc,low,Savanna,3,0.07630256099999999,0.1143160575
BER_ZEY,S46,old,sap_min_perc,up,Savanna,1,0.531013445,0.6124447328888889
BER_ZEY,S46,old,sap_min_perc,up,Savanna,2,0.593978289,0.6405929916
BER_ZEY,S46,old,sap_min_perc,up,Savanna,3,0.6542299309999999,0.6562374022
BER_ZEY,S46,old,chew_perc,low,Savanna,2,0.0135279585,0.010532714666666667
BER_ZEY,S46,old,chew_perc,low,Savanna,3,0.0524619895,4.044410811333334
BER_ZEY,S46,old,chew_perc,up,Savanna,1,1.176952206,1.2385078107777778
BER_ZEY,S46,old,chew_perc,up,Savanna,2,0.0870920025,0.64417005
BER_ZEY,S46,old,chew_perc,up,Savanna,3,0.1536250715,1.1421688355
BER_ZEY,S46,young,sap_min_perc,up,Savanna,1,0.332225914,0.793271904
BER_ZEY,S46,young,sap_min_perc,up,Savanna,2,0.186851211,0.2949001891
BER_ZEY,S46,young,sap_min_perc,up,Savanna,3,0.1853376695,0.26827896575
BER_ZEY,S46,young,chew_perc,up,Savanna,1,0.1272559,0.7255199284545454
BER_ZEY,S46,young,chew_perc,up,Savanna,2,0.0499258525,0.5041355855999999
BER_ZEY,S46,young,chew_perc,up,Savanna,3,0.09987742499999999,3.2624699405
BER_ZEY,S50,old,sap_min_perc,low,Savanna,1,0.528829751,0.7472853597142857
BER_ZEY,S50,old,sap_min_perc,low,Savanna,2,1.268092737,1.4764097059999999
BER_ZEY,S50,old,sap_min_perc,low,Savanna,3,1.576201576,2.0631289394000003
BER_ZEY,S50,old,sap_min_perc,up,Savanna,1,1.814213613,2.456453326923077
BER_ZEY,S50,old,sap_min_perc,up,Savanna,2,2.271818702,2.268780186
BER_ZEY,S50,old,sap_min_perc,up,Savanna,3,1.349339195,1.3132511101
BER_ZEY,S50,old,chew_perc,low,Savanna,1,1.961787786,5.660371751571429
BER_ZEY,S50,old,chew_perc,low,Savanna,2,4.18379582,10.9888358524
BER_ZEY,S50,old,chew_perc,low,Savanna,3,1.267417146,6.798841229400001
BER_ZEY,S50,old,chew_perc,up,Savanna,1,1.000555864,5.774164654846154
BER_ZEY,S50,old,chew_perc,up,Savanna,2,6.212409204,8.307096533300001
BER_ZEY,S50,old,chew_perc,up,Savanna,3,1.3979341325,3.0437651648
BER_ZEY,S50,young,sap_min_perc,up,Savanna,1,0,0.20031220785714288
BER_ZEY,S50,young,sap_min_perc,up,Savanna,2,0.21385258299999998,0.48690917
BER_ZEY,S50,young,sap_min_perc,up,Savanna,3,0.051235511,0.1012878574
BER_ZEY,S50,young,chew_perc,up,Savanna,1,0.083263947,0.4718009832857143
BER_ZEY,S50,young,chew_perc,up,Savanna,2,0.301219996,6.389304710375001
BER_ZEY,S50,young,chew_perc,up,Savanna,3,0.1070353595,2.3813035439
BER_ZEY,S52,old,sap_min_perc,low,Savanna,1,8.665904236,11.294064142
BER_ZEY,S52,old,sap_min_perc,low,Savanna,2,0.0776243665,3.6809485161666666
BER_ZEY,S52,old,sap_min_perc,low,Savanna,3,0.478194338,2.2817475175
BER_ZEY,S52,old,sap_min_perc,up,Savanna,1,0.899858594,4.229607690636364
BER_ZEY,S52,old,sap_min_perc,up,Savanna,2,0.033967391,5.430367863636364
BER_ZEY,S52,old,sap_min_perc,up,Savanna,3,0.034133576,4.968277357181818
BER_ZEY,S52,old,chew_perc,low,Savanna,1,8.988799133,12.565597033625
BER_ZEY,S52,old,chew_perc,low,Savanna,2,0.077632125,3.6183867081666667
BER_ZEY,S52,old,chew_perc,low,Savanna,3,0.49390977,2.2063745875
BER_ZEY,S52,old,chew_perc,up,Savanna,1,1.062394604,6.078932234454546
BER_ZEY,S52,old,chew_perc,up,Savanna,2,0.035043454,5.3265386453636365
BER_ZEY,S52,old,chew_perc,up,Savanna,3,0.032061558,4.740951085818182
BER_ZEY,S52,young,sap_min_perc,up,Savanna,1,0.036536354,1.4694469132307693
BER_ZEY,S52,young,sap_min_perc,up,Savanna,2,0.050632911,3.880147823
BER_ZEY,S52,young,sap_min_perc,up,Savanna,3,0.040540715500000005,0.40445370680000003
BER_ZEY,S52,young,chew_perc,up,Savanna,1,0.024551927,1.558203479076923
BER_ZEY,S52,young,chew_perc,up,Savanna,2,0.050632911,3.818754592222222
BER_ZEY,S52,young,chew_perc,up,Savanna,3,0.030930083,0.3817462423
BER_ZEY,S55,old,sap_min_perc,low,Savanna,1,2.1549674695,2.18150524
BER_ZEY,S55,old,sap_min_perc,up,Savanna,1,4.11805957,4.5129723483
BER_ZEY,S55,old,chew_perc,low,Savanna,1,0.8044908694999999,1.61000951
BER_ZEY,S55,old,chew_perc,up,Savanna,1,3.158788198,4.1139423354
BER_ZEY,S55,young,sap_min_perc,up,Savanna,1,1.394322053,2.64627063975
BER_ZEY,S55,young,chew_perc,up,Savanna,1,0.889059348,2.42026599475
BER_ZEY,S58,old,sap_min_perc,low,Savanna,1,0.390391565,3.8344953948750002
BER_ZEY,S58,old,sap_min_perc,low,Savanna,2,0,0
BER_ZEY,S58,old,sap_min_perc,up,Savanna,1,17.72216547,16.858141327363636
BER_ZEY,S58,old,sap_min_perc,up,Savanna,2,0,0
BER_ZEY,S58,old,chew_perc,low,Savanna,1,0.1011197875,3.143097905375
BER_ZEY,S58,old,chew_perc,low,Savanna,2,0.5064431555,0.4935810258
BER_ZEY,S58,old,chew_perc,up,Savanna,1,2.553626149,2.5597194455454546
BER_ZEY,S58,old,chew_perc,up,Savanna,2,1.6716262485,2.1226269
BER_ZEY,S58,young,sap_min_perc,up,Savanna,1,0.034147174,0.17857744885714286
BER_ZEY,S58,young,sap_min_perc,up,Savanna,2,0,0
BER_ZEY,S58,young,chew_perc,up,Savanna,1,0.046224961,0.1924433297142857
BER_ZEY,S58,young,chew_perc,up,Savanna,2,0.650086861,0.6438675805
BER_ZEY,S8,old,sap_min_perc,low,Savanna,1,1.5506453405,2.5744665993333333
BER_ZEY,S8,old,sap_min_perc,low,Savanna,2,4.672469079,9.832956809222223
BER_ZEY,S8,old,sap_min_perc,up,Savanna,1,2.285967112,2.541565112
BER_ZEY,S8,old,sap_min_perc,up,Savanna,2,2.5447096829999998,3.002168670181818
BER_ZEY,S8,old,sap_min_perc,up,Savanna,3,3.710106383,5.72420036748
BER_ZEY,S8,old,chew_perc,low,Savanna,1,0.9798902395,2.234102234
BER_ZEY,S8,old,chew_perc,low,Savanna,2,4.138036341,9.633453463555556
BER_ZEY,S8,old,chew_perc,up,Savanna,1,1.113266425,1.8829968029090909
BER_ZEY,S8,old,chew_perc,up,Savanna,2,1.954860494,2.6886692226363635
BER_ZEY,S8,old,chew_perc,up,Savanna,3,2.042000232,5.26182657784
BER_ZEY,S8,young,sap_min_perc,up,Savanna,1,0.186104218,1.6942384318571428
BER_ZEY,S8,young,sap_min_perc,up,Savanna,2,0.053333333,0.20392360790909092
BER_ZEY,S8,young,sap_min_perc,up,Savanna,3,0.098135427,1.17244324944
BER_ZEY,S8,young,chew_perc,up,Savanna,1,0.126742712,1.4933084707142856
BER_ZEY,S8,young,chew_perc,up,Savanna,2,0.092592593,0.11178306845454546
BER_ZEY,S8,young,chew_perc,up,Savanna,3,0.161550889,1.27099129424
BER_ZEY,S9,old,sap_min_perc,low,Savanna,1,0,0
BER_ZEY,S9,old,sap_min_perc,up,Savanna,1,0.022719896,0.08629962130000174
BER_ZEY,S9,old,chew_perc,low,Savanna,1,5.55730644,6.481337435
BER_ZEY,S9,old,chew_perc,up,Savanna,1,1.7188533895,3.4373058641000003
BER_ZEY,S9,young,sap_min_perc,up,Savanna,1,0,0.08796723780000103
BER_ZEY,S9,young,chew_perc,up,Savanna,1,0.147167035,7.067938343733333
BER_ZEY,T12,old,sap_min_perc,low,Thicket,1,0.0434077825,0.21188826866666666
BER_ZEY,T12,old,sap_min_perc,low,Thicket,2,0.08822232,0.28269375366666666
BER_ZEY,T12,old,sap_min_perc,low,Thicket,3,0.270551509,0.5818183324
BER_ZEY,T12,old,sap_min_perc,up,Thicket,1,0.23421461450000003,0.4344308990833333
BER_ZEY,T12,old,sap_min_perc,up,Thicket,2,0.0278093965,1.09409790534375
BER_ZEY,T12,old,sap_min_perc,up,Thicket,3,0.1256474115,0.9695250369999999
BER_ZEY,T12,old,chew_perc,low,Thicket,1,0.136566808,0.18359273516666666
BER_ZEY,T12,old,chew_perc,low,Thicket,2,0.0456621,0.6409351135555555
BER_ZEY,T12,old,chew_perc,low,Thicket,3,0.585106383,1.4591670732
BER_ZEY,T12,old,chew_perc,up,Thicket,1,0.012407269,1.0797694215833333
BER_ZEY,T12,old,chew_perc,up,Thicket,2,0.020641070499999997,1.67169406759375
BER_ZEY,T12,old,chew_perc,up,Thicket,3,0.48087615300000003,3.9095157601363635
BER_ZEY,T12,young,sap_min_perc,up,Thicket,1,0,0
BER_ZEY,T12,young,sap_min_perc,up,Thicket,2,0,0
BER_ZEY,T12,young,sap_min_perc,up,Thicket,3,0,0
BER_ZEY,T12,young,chew_perc,up,Thicket,1,0.034942358,0.02949173825
BER_ZEY,T12,young,chew_perc,up,Thicket,2,0.35618878,0.92972156
BER_ZEY,T12,young,chew_perc,up,Thicket,3,0.021317416,0.022047909
BER_ZEY,T13,old,sap_min_perc,up,Thicket,1,7.7148994215,12.843618735555555
BER_ZEY,T13,old,sap_min_perc,up,Thicket,2,6.455621217999999,11.012641623454545
BER_ZEY,T13,old,sap_min_perc,up,Thicket,3,14.53955901,13.467982290296296
BER_ZEY,T13,old,chew_perc,up,Thicket,1,7.7643041535,12.61462893911111
BER_ZEY,T13,old,chew_perc,up,Thicket,2,4.3989193275,10.251155115681819
BER_ZEY,T13,old,chew_perc,up,Thicket,3,14.34565661,16.984218247222223
BER_ZEY,T17,old,sap_min_perc,low,Thicket,1,0,0.024181616090909092
BER_ZEY,T17,old,sap_min_perc,low,Thicket,2,0,0
BER_ZEY,T17,old,sap_min_perc,low,Thicket,3,0,0
BER_ZEY,T17,old,sap_min_perc,up,Thicket,1,0,0.1653977546363652
BER_ZEY,T17,old,sap_min_perc,up,Thicket,2,0,0.11175706233333334
BER_ZEY,T17,old,sap_min_perc,up,Thicket,3,0.3882964585,0.5386112578125
BER_ZEY,T17,old,chew_perc,low,Thicket,1,0.019451469,7.85244179909091
BER_ZEY,T17,old,chew_perc,low,Thicket,2,3.435442313,15.912036985692307
BER_ZEY,T17,old,chew_perc,low,Thicket,3,0.239091452,5.5605294616
BER_ZEY,T17,old,chew_perc,up,Thicket,1,0.262503454,2.8985567100000003
BER_ZEY,T17,old,chew_perc,up,Thicket,2,1.9059795039999998,3.7661280224166664
BER_ZEY,T17,old,chew_perc,up,Thicket,3,3.8485711125,13.23750576925
BER_ZEY,T17,young,sap_min_perc,up,Thicket,1,0,0
BER_ZEY,T17,young,sap_min_perc,up,Thicket,2,0,0
BER_ZEY,T17,young,sap_min_perc,up,Thicket,3,0,0
BER_ZEY,T17,young,chew_perc,up,Thicket,1,0.06443299,0.06443299
BER_ZEY,T17,young,chew_perc,up,Thicket,2,18.27553121,21.9877545625
BER_ZEY,T17,young,chew_perc,up,Thicket,3,47.6357268,43.18412856728571
BER_ZEY,T22,old,sap_min_perc,low,Thicket,1,0,0
BER_ZEY,T22,old,sap_min_perc,low,Thicket,2,0,0
BER_ZEY,T22,old,sap_min_perc,up,Thicket,1,0,0
BER_ZEY,T22,old,sap_min_perc,up,Thicket,2,0,0
BER_ZEY,T22,old,chew_perc,low,Thicket,1,0.126190203,1.649277006142857
BER_ZEY,T22,old,chew_perc,low,Thicket,2,0.126190203,1.649277006142857
BER_ZEY,T22,old,chew_perc,up,Thicket,1,0.817220607,7.286789028222222
BER_ZEY,T22,old,chew_perc,up,Thicket,2,0.5489681785,8.095485080875
BER_ZEY,T22,young,sap_min_perc,up,Thicket,1,0,0
BER_ZEY,T22,young,sap_min_perc,up,Thicket,2,0,0
BER_ZEY,T22,young,chew_perc,up,Thicket,1,3.6821932055,4.925353145333333
BER_ZEY,T22,young,chew_perc,up,Thicket,2,3.6821932055,4.925353145333333
BER_ZEY,T23,old,sap_min_perc,low,Thicket,1,0,0
BER_ZEY,T23,old,sap_min_perc,low,Thicket,2,0,0
BER_ZEY,T23,old,sap_min_perc,low,Thicket,3,0,0
BER_ZEY,T23,old,sap_min_perc,up,Thicket,1,0.019407427,0.09707030027272728
BER_ZEY,T23,old,sap_min_perc,up,Thicket,2,0,0
BER_ZEY,T23,old,sap_min_perc,up,Thicket,3,0.015421984,0.050816747521739904
BER_ZEY,T23,old,chew_perc,low,Thicket,1,0.310787139,2.1460700426
BER_ZEY,T23,old,chew_perc,low,Thicket,2,0.5423334895,8.25338907325
BER_ZEY,T23,old,chew_perc,low,Thicket,3,2.5511577815,3.4832857947500004
BER_ZEY,T23,old,chew_perc,up,Thicket,1,1.37260509,4.289380638181818
BER_ZEY,T23,old,chew_perc,up,Thicket,2,10.741707170000002,12.0181184658
BER_ZEY,T23,old,chew_perc,up,Thicket,3,1.093135111,2.1162561420434782
BER_ZEY,T23,young,sap_min_perc,up,Thicket,1,0,0
BER_ZEY,T23,young,sap_min_perc,up,Thicket,2,0,0
BER_ZEY,T23,young,sap_min_perc,up,Thicket,3,0,0
BER_ZEY,T23,young,chew_perc,up,Thicket,1,4.646271511,11.618448931571429
BER_ZEY,T23,young,chew_perc,up,Thicket,2,0.01496334,3.1748737432
BER_ZEY,T23,young,chew_perc,up,Thicket,3,0.041876047,3.413357641769231
BER_ZEY,T9,old,sap_min_perc,low,Thicket,2,0.0130276185,0.06352492266666666
BER_ZEY,T9,old,sap_min_perc,up,Thicket,2,0.0464574195,0.28557618739473684
BER_ZEY,T9,old,chew_perc,low,Thicket,2,0.065091364,4.002834704666666
BER_ZEY,T9,old,chew_perc,up,Thicket,2,0.0734289105,3.580731754736842
BER_ZEY,T9,young,sap_min_perc,up,Thicket,1,0.174437044,0.7198975227560975
BER_ZEY,T9,young,chew_perc,up,Thicket,1,0.307422047,4.625230179439025
BRA_ILL,S58,old,sap_min_perc,low,Savanna,1,0.1384521775,0.40106540133333335
BRA_ILL,S58,old,sap_min_perc,low,Savanna,2,0.1384521775,0.32053727750000005
BRA_ILL,S58,old,sap_min_perc,low,Savanna,3,0.562121649,0.562121649
BRA_ILL,S58,old,sap_min_perc,up,Savanna,1,1.430051813,5.915102836428572
BRA_ILL,S58,old,sap_min_perc,up,Savanna,2,2.240566038,8.069876262454546
BRA_ILL,S58,old,sap_min_perc,up,Savanna,3,0.5323229304999999,3.5448520678
BRA_ILL,S58,old,chew_perc,low,Savanna,1,0.13037463300000002,0.4236652401666667
BRA_ILL,S58,old,chew_perc,low,Savanna,2,0.13037463300000002,0.33562672774999996
BRA_ILL,S58,old,chew_perc,low,Savanna,3,0.599742265,0.599742265
BRA_ILL,S58,old,chew_perc,up,Savanna,1,1.471502591,6.111986272714286
BRA_ILL,S58,old,chew_perc,up,Savanna,2,2.31918239,8.279195012727273
BRA_ILL,S58,old,chew_perc,up,Savanna,3,0.7533323009999999,3.7280566587
BRA_ILL,S58,young,sap_min_perc,up,Savanna,1,0.220022002,1.1435414135555555
BRA_ILL,S58,young,sap_min_perc,up,Savanna,2,0.304197931,2.909281083666667
BRA_ILL,S58,young,sap_min_perc,up,Savanna,3,0.2195800295,0.2606715785
BRA_ILL,S58,young,chew_perc,up,Savanna,1,0.275839688,1.2369455036666668
BRA_ILL,S58,young,chew_perc,up,Savanna,2,0.324477794,3.0818792263333332
BRA_ILL,S58,young,chew_perc,up,Savanna,3,0.233760319,0.31447864233333334
BRA_ILL,T9,old,sap_min_perc,low,Thicket,1,0.100042876,0.1106806654
BRA_ILL,T9,old,sap_min_perc,low,Thicket,2,0.100042876,0.107224797
BRA_ILL,T9,old,sap_min_perc,low,Thicket,3,0.115864468,0.115864468
BRA_ILL,T9,old,sap_min_perc,up,Thicket,1,0.190748689,0.8027902013333333
BRA_ILL,T9,old,sap_min_perc,up,Thicket,2,0.187310252,1.1791982071666667
BRA_ILL,T9,old,sap_min_perc,up,Thicket,3,0.187310252,0.6023924839444444
BRA_ILL,T9,old,chew_perc,low,Thicket,1,0.630788885,1.8098560304
BRA_ILL,T9,old,chew_perc,low,Thicket,2,0.166805671,0.306358397
BRA_ILL,T9,old,chew_perc,low,Thicket,3,4.0651024805,4.0651024805
BRA_ILL,T9,old,chew_perc,up,Thicket,1,0.375712848,1.4987289670476192
BRA_ILL,T9,old,chew_perc,up,Thicket,2,0.694644103,1.690120497277778
BRA_ILL,T9,old,chew_perc,up,Thicket,3,0.8783270985,1.702758403388889
CAN_INE,F4,old,sap_min_perc,low,Forest,1,0.066548358,0.23989828911764827
CAN_INE,F4,old,sap_min_perc,low,Forest,2,0,0
CAN_INE,F4,old,sap_min_perc,low,Forest,3,0,0
CAN_INE,F4,old,sap_min_perc,up,Forest,1,0.018477458,0.1627501677368439
CAN_INE,F4,old,sap_min_perc,up,Forest,2,0,0
CAN_INE,F4,old,sap_min_perc,up,Forest,3,0,0
CAN_INE,F4,old,chew_perc,low,Forest,1,0.396253602,5.141368690117647
CAN_INE,F4,old,chew_perc,low,Forest,2,4.24298872,9.144632321714285
CAN_INE,F4,old,chew_perc,low,Forest,3,2.288309144,3.282851221857143
CAN_INE,F4,old,chew_perc,up,Forest,1,0.101061142,4.48254346231579
CAN_INE,F4,old,chew_perc,up,Forest,2,0.033928208,1.552440788090909
CAN_INE,F4,old,chew_perc,up,Forest,3,0.1334685865,1.5071549877
CAN_INE,F4,young,sap_min_perc,up,Forest,1,0.064724919,0.46914090299999994
CAN_INE,F4,young,sap_min_perc,up,Forest,2,0,0
CAN_INE,F4,young,sap_min_perc,up,Forest,3,0,0
CAN_INE,F4,young,chew_perc,up,Forest,1,0.06097561,13.109907246666666
CAN_INE,F4,young,chew_perc,up,Forest,2,0.269360269,2.125282735285714
CAN_INE,F4,young,chew_perc,up,Forest,3,0.11323894849999999,0.2981037386
CAN_INE,F5,old,sap_min_perc,low,Forest,1,0,0
CAN_INE,F5,old,sap_min_perc,up,Forest,1,0,0
CAN_INE,F5,old,chew_perc,low,Forest,1,0.013632336,6.654460348571428
CAN_INE,F5,old,chew_perc,up,Forest,1,0.013084251,0.7289475147
CEL_AFR,F1,old,sap_min_perc,low,Forest,1,0,0
CEL_AFR,F1,old,sap_min_perc,low,Forest,2,0,0
CEL_AFR,F1,old,sap_min_perc,up,Forest,1,0,0
CEL_AFR,F1,old,sap_min_perc,up,Forest,2,0,0
CEL_AFR,F1,old,chew_perc,low,Forest,1,13.763087335,22.572489631125002
CEL_AFR,F1,old,chew_perc,low,Forest,2,29.239144835,33.9770679083
CEL_AFR,F1,old,chew_perc,up,Forest,1,0.42416390200000004,6.2922656863
CEL_AFR,F1,old,chew_perc,up,Forest,2,28.66358555,33.254951887000004
CEL_AFR,F1,young,sap_min_perc,up,Forest,1,0,0
CEL_AFR,F1,young,chew_perc,up,Forest,1,0.119189511,1.433725258
CEL_AFR,F3,old,sap_min_perc,low,Forest,1,0,0.8949202274000001
CEL_AFR,F3,old,sap_min_perc,up,Forest,1,0,2.9952451447142856
CEL_AFR,F3,old,chew_perc,low,Forest,1,4.650903413,6.5355534832
CEL_AFR,F3,old,chew_perc,up,Forest,1,6.5003841355,8.964948212571429
CEL_AFR,F3,young,sap_min_perc,up,Forest,1,0,0
CEL_AFR,F3,young,chew_perc,up,Forest,1,9.546769527,12.757394097571428
CEL_AFR,F4,old,sap_min_perc,low,Forest,1,0,0
CEL_AFR,F4,old,sap_min_perc,low,Forest,2,0,0
CEL_AFR,F4,old,sap_min_perc,low,Forest,3,0.5094822155,0.4091074705
CEL_AFR,F4,old,sap_min_perc,up,Forest,1,0,0
CEL_AFR,F4,old,sap_min_perc,up,Forest,2,0,0
CEL_AFR,F4,old,sap_min_perc,up,Forest,3,2.918522084,9.909634663111111
CEL_AFR,F4,old,chew_perc,low,Forest,1,0.280656304,0.5428448664285714
CEL_AFR,F4,old,chew_perc,low,Forest,2,11.391784065,16.2388976272
CEL_AFR,F4,old,chew_perc,low,Forest,3,0.5202256505,0.76019267425
CEL_AFR,F4,old,chew_perc,up,Forest,1,0.061865605500000004,0.70817115
CEL_AFR,F4,old,chew_perc,up,Forest,2,0.252300386,3.0178068733636363
CEL_AFR,F4,old,chew_perc,up,Forest,3,1.512015638,9.798824025333333
CEL_AFR,F4,young,sap_min_perc,up,Forest,1,0,0
CEL_AFR,F4,young,sap_min_perc,up,Forest,3,0.057007813500000004,0.144644421
CEL_AFR,F4,young,chew_perc,up,Forest,1,0.6171241325,4.52773625575
CEL_AFR,F4,young,chew_perc,up,Forest,3,0.229230877,0.376710189375
CEL_AFR,F6,old,sap_min_perc,low,Forest,1,0,0
